R_0 R_1 R_2 R_3 Class
0.7361 0.0000 23.6000 0.9000 0
0.7431 0.0000 23.4000 0.0000 0
0.2500 30.0000 19.7000 0.0000 0
0.2569 41.0000 19.7000 0.0000 0
0.2639 58.0000 19.8000 0.0000 0
0.2708 97.0000 20.1000 0.0000 0
0.2778 119.0000 20.3000 0.0000 0
0.2847 141.0000 20.6000 0.0000 0
0.2917 201.0000 21.3000 0.0000 0
0.2986 195.0000 21.8000 0.4000 0
0.3056 201.0000 22.1000 0.4000 0
0.3125 263.0000 22.1000 0.0000 0
0.3194 277.0000 22.4000 0.0000 0
0.3264 292.0000 22.9000 0.4000 0
0.3333 284.0000 23.4000 0.4000 0
0.3403 305.0000 23.1000 0.4000 0
0.3472 362.0000 23.0000 0.4000 0
0.3542 345.0000 23.0000 0.4000 0
0.3611 378.0000 23.3000 0.4000 0
0.3681 346.0000 23.4000 0.4000 1
0.3750 432.0000 23.7000 0.0000 0
0.3819 524.0000 24.1000 0.4000 0
0.3889 552.0000 24.0000 0.9000 0
0.3958 615.0000 24.2000 0.9000 0
0.4028 659.0000 24.4000 0.9000 0
0.4097 696.0000 24.7000 0.9000 1
0.4167 665.0000 25.0000 1.3000 0
0.4236 728.0000 25.1000 0.9000 0
0.4306 746.0000 25.6000 0.9000 0
0.4375 760.0000 26.1000 1.8000 0
0.4444 760.0000 26.2000 1.3000 1
0.4514 777.0000 26.4000 1.3000 0
0.4583 814.0000 26.6000 3.1000 0
0.4653 201.0000 26.3000 3.1000 0
0.4722 796.0000 26.4000 2.2000 0
0.4792 592.0000 26.6000 1.8000 0
0.4861 557.0000 26.5000 2.2000 0
0.4931 728.0000 26.4000 2.2000 1
0.5000 713.0000 26.6000 2.7000 0
0.5069 297.0000 26.7000 1.8000 0
0.5139 266.0000 26.9000 1.8000 0
0.5208 259.0000 26.8000 2.2000 0
0.5278 770.0000 27.0000 1.8000 0
0.5347 766.0000 27.3000 1.8000 0
0.5417 600.0000 27.2000 2.7000 0
0.5486 498.0000 26.8000 2.2000 0
0.5556 580.0000 26.8000 1.3000 0
0.5625 562.0000 27.1000 3.1000 0
0.5694 462.0000 26.5000 3.6000 0
0.5764 545.0000 26.2000 2.7000 0
0.5833 410.0000 26.2000 2.7000 0
0.5903 399.0000 26.1000 2.7000 0
0.5972 369.0000 26.0000 2.7000 0
0.6042 390.0000 25.8000 3.1000 0
0.6111 348.0000 25.7000 2.7000 0
0.6181 336.0000 25.6000 3.1000 0
0.6250 350.0000 25.6000 3.1000 0
0.6319 308.0000 25.5000 2.2000 0
0.6389 283.0000 25.6000 2.7000 0
0.6458 231.0000 25.4000 2.2000 0
0.6528 169.0000 25.3000 2.2000 0
0.6597 178.0000 25.2000 1.8000 0
0.6667 194.0000 25.1000 1.8000 0
0.6736 164.0000 25.1000 2.2000 0
0.6806 115.0000 24.8000 1.8000 0
0.6875 85.0000 24.4000 2.2000 0
0.6944 57.0000 24.3000 1.3000 0
0.7014 40.0000 24.1000 1.3000 0
0.7083 20.0000 23.9000 0.9000 0
0.7153 6.0000 23.8000 0.9000 0
0.7222 0.0000 23.6000 0.9000 0
0.7292 0.0000 23.4000 0.9000 0
0.7361 0.0000 23.2000 1.3000 0
0.7431 0.0000 23.0000 0.9000 0
0.2500 141.0000 20.4000 0.4000 0
0.2569 161.0000 20.6000 0.4000 0
0.2639 171.0000 20.7000 0.4000 0
0.2708 418.0000 21.1000 0.4000 0
0.2778 121.0000 21.6000 0.0000 0
0.2847 384.0000 21.7000 0.4000 0
0.2917 473.0000 21.9000 0.4000 0
0.2986 297.0000 22.2000 0.9000 0
0.3056 239.0000 22.1000 0.9000 0
0.3125 450.0000 22.2000 0.4000 0
0.3194 633.0000 22.7000 0.4000 1
0.3264 652.0000 23.4000 0.9000 0
0.3333 652.0000 23.9000 0.9000 1
0.3403 688.0000 24.2000 1.3000 0
0.3472 723.0000 24.5000 1.3000 0
0.3542 749.0000 24.6000 1.8000 0
0.3611 749.0000 24.9000 1.8000 0
0.3681 600.0000 25.6000 1.8000 0
0.3750 804.0000 25.7000 1.8000 1
0.3819 839.0000 26.1000 1.8000 0
0.3889 399.0000 26.1000 1.8000 0
0.3958 724.0000 25.7000 1.3000 0
0.4028 816.0000 26.2000 2.2000 0
0.4097 701.0000 26.1000 2.2000 1
0.4167 540.0000 26.2000 1.8000 0
0.4236 602.0000 26.4000 2.2000 0
0.4306 801.0000 26.3000 2.7000 0
0.4375 834.0000 26.1000 2.2000 0
0.4444 183.0000 26.1000 3.1000 0
0.4514 196.0000 25.9000 2.7000 0
0.4583 184.0000 26.1000 2.7000 0
0.4653 619.0000 25.9000 3.1000 0
0.4722 765.0000 25.9000 2.2000 0
0.4792 743.0000 26.2000 3.1000 0
0.4861 205.0000 25.7000 3.1000 0
0.4931 737.0000 25.6000 2.2000 0
0.5000 716.0000 25.9000 3.6000 0
0.5069 652.0000 25.8000 3.6000 0
0.5139 626.0000 25.6000 2.7000 0
0.5208 589.0000 25.7000 2.7000 0
0.5278 364.0000 25.6000 2.7000 0
0.5347 589.0000 25.6000 2.2000 0
0.5417 509.0000 26.0000 1.3000 0
0.5486 482.0000 26.0000 2.7000 0
0.5556 308.0000 25.7000 2.2000 0
0.5625 418.0000 25.5000 2.2000 0
0.5694 388.0000 25.5000 2.2000 0
0.5764 349.0000 25.3000 2.7000 0
0.5833 205.0000 25.1000 2.2000 0
0.5903 276.0000 24.7000 2.2000 0
0.5972 176.0000 24.6000 2.7000 0
0.6042 185.0000 24.5000 1.8000 0
0.6111 134.0000 24.5000 2.2000 0
0.6181 97.0000 24.3000 2.2000 0
0.6250 68.0000 24.1000 2.2000 0
0.6319 45.0000 23.9000 1.8000 0
0.6389 33.0000 23.8000 1.8000 0
0.6458 20.0000 23.6000 1.3000 0
0.6528 7.0000 23.3000 1.3000 0
0.6597 0.0000 23.1000 0.9000 0
0.6667 0.0000 22.9000 1.3000 0
0.6736 0.0000 22.8000 0.9000 0
0.6806 0.0000 22.6000 1.3000 0
0.6875 0.0000 22.5000 0.9000 0
0.6944 0.0000 22.4000 0.4000 0
0.7014 0.0000 22.4000 0.0000 0
0.7083 0.0000 22.3000 0.0000 0
0.7153 0.0000 22.3000 0.0000 0
0.7222 0.0000 22.2000 0.0000 0
0.7292 0.0000 22.0000 0.0000 0
0.7361 0.0000 21.9000 0.4000 0
0.7431 0.0000 21.9000 0.4000 0
0.2500 143.0000 20.1000 0.4000 0
0.2569 164.0000 20.5000 0.4000 0
0.2639 179.0000 20.9000 0.4000 0
0.2708 173.0000 21.0000 0.4000 0
0.2778 258.0000 21.1000 0.0000 0
0.2847 329.0000 21.4000 0.4000 0
0.2917 370.0000 21.7000 0.4000 0
0.2986 647.0000 21.8000 0.4000 0
0.3056 604.0000 22.4000 0.4000 0
0.3125 342.0000 23.2000 0.4000 0
0.3194 267.0000 23.2000 0.4000 0
0.3264 214.0000 22.8000 0.9000 0
0.3333 178.0000 22.5000 0.9000 0
0.3403 93.0000 22.3000 1.3000 0
0.3472 102.0000 21.9000 1.8000 0
0.3542 252.0000 21.7000 1.3000 0
0.3611 365.0000 21.9000 1.3000 0
0.3681 438.0000 22.2000 2.2000 0
0.3750 459.0000 22.4000 2.2000 0
0.3819 419.0000 22.3000 2.2000 0
0.3889 414.0000 22.4000 1.3000 0
0.3958 474.0000 22.6000 1.8000 0
0.4028 393.0000 22.7000 1.3000 0
0.4097 366.0000 22.9000 1.3000 0
0.4167 371.0000 23.1000 1.3000 0
0.4236 373.0000 23.2000 0.9000 0
0.4306 395.0000 23.4000 1.3000 0
0.4375 378.0000 23.6000 1.3000 0
0.4444 350.0000 23.6000 0.9000 0
0.4514 387.0000 23.7000 1.3000 0
0.4583 423.0000 23.8000 1.3000 0
0.4653 356.0000 23.9000 1.8000 0
0.4722 324.0000 24.0000 2.2000 0
0.4792 330.0000 23.8000 2.2000 0
0.4861 373.0000 23.7000 2.7000 0
0.4931 407.0000 23.7000 2.7000 0
0.5000 380.0000 23.7000 2.2000 0
0.5069 314.0000 23.8000 2.7000 0
0.5139 280.0000 23.7000 2.7000 0
0.5208 233.0000 23.4000 2.2000 0
0.5278 187.0000 23.3000 2.2000 0
0.5347 167.0000 23.2000 2.7000 0
0.5417 137.0000 23.1000 2.7000 0
0.5486 149.0000 22.9000 1.8000 0
0.5556 180.0000 22.9000 1.8000 0
0.5625 152.0000 22.9000 2.2000 0
0.5694 126.0000 22.8000 1.8000 0
0.5764 123.0000 22.7000 1.8000 0
0.5833 125.0000 22.6000 1.8000 0
0.5903 112.0000 22.6000 1.8000 0
0.5972 97.0000 22.5000 1.3000 0
0.6042 84.0000 22.4000 1.3000 0
0.6111 69.0000 22.3000 1.3000 0
0.6181 59.0000 22.2000 1.3000 0
0.6250 47.0000 22.1000 1.3000 0
0.6319 36.0000 22.1000 0.9000 0
0.6389 28.0000 22.1000 0.9000 0
0.6458 12.0000 22.1000 0.4000 0
0.6528 1.0000 22.0000 0.4000 0
0.6597 0.0000 21.9000 0.4000 0
0.6667 0.0000 21.8000 0.9000 0
0.6736 0.0000 21.7000 0.0000 0
0.6806 0.0000 21.7000 0.0000 0
0.6875 0.0000 21.6000 0.0000 0
0.6944 0.0000 21.6000 0.0000 0
0.7014 0.0000 21.5000 0.0000 0
0.7083 0.0000 21.5000 0.0000 0
0.7153 0.0000 21.5000 0.0000 0
0.7222 0.0000 21.5000 0.0000 0
0.7292 0.0000 21.5000 0.0000 0
0.7361 0.0000 21.5000 0.0000 0
0.7431 0.0000 21.5000 0.0000 0
0.2500 369.0000 20.8000 0.0000 0
0.2569 431.0000 21.9000 0.0000 0
0.2639 490.0000 22.6000 0.4000 0
0.2708 353.0000 22.4000 0.4000 0
0.2778 282.0000 22.3000 0.4000 0
0.2847 248.0000 22.2000 0.4000 0
0.2917 186.0000 22.2000 0.4000 0
0.2986 149.0000 22.0000 0.4000 0
0.3056 194.0000 21.9000 0.4000 0
0.3125 201.0000 22.0000 0.4000 0
0.3194 281.0000 22.2000 0.4000 0
0.3264 332.0000 22.5000 0.4000 0
0.3333 474.0000 22.9000 0.9000 0
0.3403 549.0000 23.3000 1.3000 0
0.3472 709.0000 23.7000 1.3000 1
0.3542 868.0000 24.2000 1.8000 0
0.3611 722.0000 24.7000 1.8000 0
0.3681 416.0000 24.6000 2.7000 0
0.3750 690.0000 24.4000 3.1000 0
0.3819 529.0000 24.6000 2.2000 0
0.3889 700.0000 24.8000 1.8000 0
0.3958 331.0000 24.9000 3.1000 0
0.4028 296.0000 24.2000 2.7000 0
0.4097 491.0000 24.1000 2.7000 0
0.4167 413.0000 24.0000 2.2000 0
0.4236 300.0000 23.9000 3.1000 0
0.4306 426.0000 23.7000 2.2000 0
0.4375 408.0000 23.8000 2.2000 0
0.4444 282.0000 23.9000 2.7000 0
0.4514 358.0000 23.9000 2.7000 0
0.4583 412.0000 24.4000 2.2000 0
0.4653 436.0000 24.8000 3.1000 0
0.4722 534.0000 24.8000 2.7000 0
0.4792 368.0000 24.7000 3.6000 0
0.4861 431.0000 24.5000 3.6000 0
0.4931 354.0000 24.4000 3.1000 0
0.5000 317.0000 24.2000 2.7000 0
0.5069 322.0000 24.1000 2.7000 0
0.5139 347.0000 24.3000 2.2000 0
0.5208 307.0000 24.4000 2.2000 0
0.5278 292.0000 24.6000 2.7000 0
0.5347 286.0000 24.6000 1.8000 0
0.5417 323.0000 24.7000 2.7000 0
0.5486 258.0000 24.7000 1.8000 0
0.5556 220.0000 24.8000 1.8000 0
0.5625 177.0000 24.6000 1.8000 0
0.5694 236.0000 24.4000 2.7000 0
0.5764 263.0000 24.3000 3.1000 0
0.5833 222.0000 24.3000 2.7000 0
0.5903 119.0000 24.1000 2.7000 0
0.5972 83.0000 23.8000 2.2000 0
0.6042 58.0000 23.7000 1.8000 0
0.6111 46.0000 23.5000 2.2000 0
0.6181 36.0000 23.3000 2.2000 0
0.6250 32.0000 23.1000 1.8000 0
0.6319 53.0000 23.1000 1.8000 0
0.6389 44.0000 23.1000 1.8000 0
0.6458 24.0000 22.9000 1.3000 0
0.6528 6.0000 22.7000 1.8000 0
0.6597 0.0000 22.4000 1.8000 0
0.6667 0.0000 22.3000 1.3000 0
0.6736 0.0000 22.3000 0.4000 0
0.6806 0.0000 22.2000 0.9000 0
0.6875 0.0000 22.1000 0.9000 0
0.6944 0.0000 22.2000 0.9000 0
0.7014 0.0000 22.2000 0.9000 0
0.7083 0.0000 22.2000 0.4000 0
0.7153 0.0000 22.2000 0.4000 0
0.7222 0.0000 22.2000 0.0000 0
0.7292 0.0000 22.1000 0.0000 0
0.7361 0.0000 22.0000 0.0000 0
0.7431 0.0000 22.0000 0.0000 0
0.2500 282.0000 21.8000 0.0000 0
0.2569 385.0000 22.2000 0.9000 0
0.2639 401.0000 22.6000 0.4000 0
0.2708 376.0000 22.7000 0.4000 0
0.2778 367.0000 23.0000 0.4000 0
0.2847 314.0000 23.0000 0.4000 0
0.2917 286.0000 23.1000 0.4000 0
0.2986 342.0000 23.2000 0.4000 0
0.3056 402.0000 23.2000 0.4000 1
0.3125 439.0000 23.5000 0.4000 0
0.3194 537.0000 23.6000 0.9000 0
0.3264 573.0000 23.8000 0.9000 1
0.3333 572.0000 24.1000 1.3000 0
0.3403 656.0000 24.3000 1.3000 0
0.3472 726.0000 24.6000 1.3000 0
0.3542 755.0000 25.1000 1.3000 0
0.3611 734.0000 25.2000 1.8000 0
0.3681 744.0000 25.4000 1.3000 1
0.3750 661.0000 25.8000 1.8000 0
0.3819 633.0000 25.9000 1.3000 0
0.3889 789.0000 26.2000 1.3000 0
0.3958 820.0000 26.5000 1.8000 0
0.4028 821.0000 26.6000 2.2000 0
0.4097 825.0000 26.4000 2.2000 1
0.4167 823.0000 26.6000 2.2000 0
0.4236 815.0000 26.7000 2.2000 0
0.4306 769.0000 26.8000 2.7000 0
0.4375 650.0000 26.8000 1.8000 0
0.4444 122.0000 27.2000 1.3000 0
0.4514 125.0000 27.4000 1.8000 0
0.4583 208.0000 27.3000 3.1000 0
0.4653 674.0000 26.8000 3.6000 0
0.4722 709.0000 26.9000 3.1000 0
0.4792 527.0000 26.9000 2.7000 0
0.4861 686.0000 27.0000 3.1000 0
0.4931 682.0000 27.2000 3.1000 0
0.5000 667.0000 27.1000 2.7000 0
0.5069 691.0000 27.1000 2.7000 0
0.5139 656.0000 27.1000 2.2000 0
0.5208 484.0000 27.2000 2.7000 0
0.5278 180.0000 26.6000 4.5000 0
0.5347 191.0000 25.8000 3.6000 0
0.5417 233.0000 25.8000 2.2000 0
0.5486 520.0000 26.1000 3.6000 0
0.5556 484.0000 26.2000 2.7000 0
0.5625 284.0000 26.1000 2.7000 0
0.5694 271.0000 26.1000 2.2000 0
0.5764 296.0000 25.8000 2.7000 0
0.5833 313.0000 25.8000 2.7000 0
0.5903 288.0000 25.7000 2.7000 0
0.5972 207.0000 25.5000 3.1000 0
0.6042 114.0000 25.2000 2.2000 0
0.6111 51.0000 24.9000 2.2000 0
0.6181 26.0000 24.7000 2.2000 0
0.6250 49.0000 24.4000 2.2000 0
0.6319 34.0000 24.4000 1.8000 0
0.6389 18.0000 24.3000 1.3000 0
0.6458 16.0000 24.2000 1.3000 0
0.6528 6.0000 24.1000 1.3000 0
0.6597 0.0000 23.9000 0.9000 0
0.6667 0.0000 23.7000 0.4000 0
0.6736 0.0000 23.6000 0.4000 0
0.6806 0.0000 23.5000 0.4000 0
0.6875 0.0000 23.4000 1.3000 0
0.6944 0.0000 23.4000 0.9000 0
0.7014 0.0000 23.3000 0.4000 0
0.7083 0.0000 23.3000 0.0000 0
0.7153 0.0000 23.2000 0.0000 0
0.7222 0.0000 23.2000 0.0000 0
0.7292 0.0000 23.1000 0.0000 0
0.7361 0.0000 23.1000 0.0000 0
0.7431 0.0000 23.1000 0.0000 0
0.2500 125.0000 21.7000 0.0000 0
0.2569 143.0000 21.7000 0.0000 0
0.2639 173.0000 21.9000 0.0000 0
0.2708 209.0000 22.2000 0.0000 0
0.2778 249.0000 22.4000 0.4000 0
0.2847 295.0000 22.6000 0.4000 0
0.2917 330.0000 22.9000 0.4000 0
0.2986 335.0000 23.2000 0.4000 0
0.3056 352.0000 23.2000 0.9000 0
0.3125 356.0000 23.2000 0.9000 0
0.3194 419.0000 23.3000 0.9000 0
0.3264 472.0000 23.6000 0.4000 0
0.3333 418.0000 23.8000 0.4000 0
0.3403 435.0000 24.0000 0.9000 1
0.3472 410.0000 24.2000 0.4000 0
0.3542 447.0000 24.6000 0.9000 0
0.3611 473.0000 24.7000 1.3000 0
0.3681 474.0000 24.6000 1.8000 0
0.3750 514.0000 24.7000 1.3000 0
0.3819 586.0000 24.8000 2.2000 0
0.3889 594.0000 24.9000 2.2000 0
0.3958 584.0000 25.1000 2.2000 0
0.4028 653.0000 25.2000 3.1000 0
0.4097 548.0000 25.1000 3.6000 0
0.4167 606.0000 25.1000 2.7000 0
0.4236 727.0000 25.4000 2.7000 0
0.4306 853.0000 25.8000 1.8000 0
0.4375 440.0000 26.1000 2.7000 0
0.4444 310.0000 25.8000 3.6000 0
0.4514 320.0000 25.8000 2.7000 0
0.4583 376.0000 25.8000 2.7000 0
0.4653 635.0000 25.4000 2.7000 0
0.4722 737.0000 25.7000 2.7000 0
0.4792 588.0000 25.9000 2.7000 0
0.4861 785.0000 26.1000 2.2000 0
0.4931 679.0000 26.3000 2.7000 0
0.5000 427.0000 25.9000 3.1000 0
0.5069 671.0000 25.7000 3.1000 1
0.5139 630.0000 25.9000 2.7000 1
0.5208 618.0000 26.2000 1.8000 0
0.5278 515.0000 26.6000 2.2000 0
0.5347 389.0000 26.2000 1.8000 0
0.5417 442.0000 26.2000 1.8000 0
0.5486 489.0000 26.4000 1.8000 0
0.5556 463.0000 26.4000 1.8000 0
0.5625 444.0000 26.7000 1.3000 0
0.5694 445.0000 26.7000 1.3000 0
0.5764 438.0000 26.7000 1.3000 0
0.5833 423.0000 26.9000 1.3000 0
0.5903 387.0000 26.8000 1.3000 0
0.5972 285.0000 26.6000 1.8000 0
0.6042 242.0000 26.3000 2.7000 0
0.6111 215.0000 25.6000 3.1000 0
0.6181 158.0000 24.7000 1.3000 0
0.6250 86.0000 24.2000 1.3000 0
0.6319 50.0000 23.6000 0.9000 0
0.6389 20.0000 23.6000 0.4000 0
0.6458 5.0000 23.6000 0.0000 0
0.6528 0.0000 23.6000 0.4000 0
0.6597 0.0000 23.6000 1.3000 0
0.6667 0.0000 23.4000 1.8000 0
0.6736 0.0000 23.1000 1.3000 0
0.6806 0.0000 22.9000 1.8000 0
0.6875 0.0000 22.8000 1.8000 0
0.6944 0.0000 22.7000 1.8000 0
0.7014 0.0000 22.7000 1.3000 0
0.7083 0.0000 22.6000 1.3000 0
0.7153 0.0000 22.6000 1.3000 0
0.7222 0.0000 22.6000 1.3000 0
0.7292 0.0000 22.6000 0.9000 0
0.7361 0.0000 22.4000 1.3000 0
0.7431 0.0000 22.3000 1.3000 0
0.2500 396.0000 22.9000 0.4000 0
0.2569 390.0000 22.8000 0.4000 0
0.2639 407.0000 23.1000 0.0000 0
0.2708 443.0000 23.3000 0.4000 0
0.2778 465.0000 23.8000 0.4000 0
0.2847 175.0000 23.6000 0.4000 0
0.2917 119.0000 23.5000 0.4000 0
0.2986 524.0000 23.6000 0.4000 0
0.3056 587.0000 23.9000 0.4000 1
0.3125 605.0000 24.4000 0.9000 0
0.3194 624.0000 24.7000 0.4000 0
0.3264 657.0000 25.3000 1.3000 0
0.3333 676.0000 25.6000 0.9000 0
0.3403 685.0000 25.9000 0.9000 0
0.3472 717.0000 26.1000 1.3000 1
0.3542 530.0000 26.2000 0.4000 0
0.3611 772.0000 27.0000 0.4000 0
0.3681 660.0000 27.2000 1.3000 0
0.3750 756.0000 27.3000 2.2000 0
0.3819 781.0000 27.1000 2.2000 1
0.3889 782.0000 27.3000 2.2000 0
0.3958 831.0000 27.4000 2.2000 0
0.4028 499.0000 27.3000 2.7000 0
0.4097 253.0000 26.7000 1.8000 0
0.4167 330.0000 26.4000 2.7000 0
0.4236 209.0000 26.1000 2.7000 0
0.4306 246.0000 25.8000 2.7000 0
0.4375 277.0000 25.7000 2.7000 0
0.4444 276.0000 25.8000 3.1000 0
0.4514 227.0000 25.6000 4.0000 0
0.4583 388.0000 25.6000 2.7000 0
0.4653 323.0000 25.9000 2.2000 0
0.4722 784.0000 26.3000 3.1000 0
0.4792 479.0000 26.6000 3.6000 0
0.4861 473.0000 26.1000 4.0000 0
0.4931 350.0000 25.8000 4.5000 0
0.5000 671.0000 26.1000 3.6000 0
0.5069 604.0000 26.4000 3.6000 0
0.5139 495.0000 26.3000 4.5000 0
0.5208 577.0000 26.4000 3.6000 0
0.5278 302.0000 26.3000 3.6000 0
0.5347 158.0000 26.0000 4.0000 0
0.5417 232.0000 25.5000 3.6000 0
0.5486 255.0000 25.7000 3.1000 0
0.5556 234.0000 25.7000 4.0000 0
0.5625 406.0000 25.7000 4.0000 0
0.5694 248.0000 25.6000 3.6000 0
0.5764 306.0000 25.5000 3.1000 0
0.5833 208.0000 25.4000 3.6000 0
0.5903 130.0000 25.3000 2.7000 0
0.5972 158.0000 25.2000 2.7000 0
0.6042 99.0000 25.2000 1.8000 0
0.6111 108.0000 25.2000 0.9000 0
0.6181 92.0000 25.1000 1.8000 0
0.6250 64.0000 25.2000 0.4000 0
0.6319 47.0000 25.2000 1.3000 0
0.6389 26.0000 24.8000 1.8000 0
0.6458 12.0000 24.4000 2.7000 0
0.6528 0.0000 24.2000 1.8000 0
0.6597 0.0000 24.0000 1.8000 0
0.6667 0.0000 23.8000 2.2000 0
0.6736 0.0000 23.8000 1.8000 0
0.6806 0.0000 23.6000 1.3000 0
0.6875 0.0000 23.6000 0.9000 0
0.6944 0.0000 23.6000 0.9000 0
0.7014 0.0000 23.5000 0.9000 0
0.7083 0.0000 23.4000 0.9000 0
0.7153 0.0000 23.4000 0.0000 0
0.7222 0.0000 23.4000 0.0000 0
0.7292 0.0000 23.3000 0.0000 0
0.7361 0.0000 23.3000 0.0000 0
0.7431 0.0000 23.3000 0.0000 0
0.2500 398.0000 23.3000 0.0000 0
0.2569 404.0000 23.8000 0.4000 0
0.2639 436.0000 24.4000 0.4000 0
0.2708 460.0000 24.4000 0.4000 0
0.2778 482.0000 24.1000 0.9000 0
0.2847 513.0000 24.1000 0.4000 0
0.2917 544.0000 24.1000 0.4000 1
0.2986 579.0000 24.3000 0.9000 1
0.3056 606.0000 24.6000 0.9000 1
0.3125 639.0000 24.9000 0.9000 0
0.3194 651.0000 25.4000 1.3000 0
0.3264 664.0000 25.6000 0.9000 0
0.3333 683.0000 26.1000 0.9000 0
0.3403 685.0000 26.3000 1.3000 1
0.3472 722.0000 26.5000 1.3000 0
0.3542 738.0000 26.8000 2.2000 0
0.3611 715.0000 26.8000 2.7000 0
0.3681 757.0000 26.9000 2.2000 0
0.3750 763.0000 27.1000 2.2000 1
0.3819 728.0000 27.2000 2.2000 0
0.3889 751.0000 27.1000 3.1000 0
0.3958 798.0000 27.1000 2.7000 0
0.4028 837.0000 27.3000 2.7000 0
0.4097 315.0000 27.2000 3.1000 0
0.4167 188.0000 26.5000 3.6000 0
0.4236 506.0000 25.9000 2.2000 0
0.4306 427.0000 26.6000 2.7000 0
0.4375 225.0000 26.3000 2.7000 0
0.4444 275.0000 26.0000 2.7000 0
0.4514 288.0000 26.3000 3.6000 0
0.4583 225.0000 26.1000 4.0000 0
0.4653 428.0000 26.1000 4.0000 0
0.4722 890.0000 26.8000 2.7000 0
0.4792 206.0000 27.1000 3.1000 0
0.4861 592.0000 26.7000 4.0000 0
0.4931 627.0000 26.8000 3.1000 0
0.5000 142.0000 26.4000 3.6000 0
0.5069 415.0000 25.9000 2.7000 0
0.5139 670.0000 26.6000 1.8000 0
0.5208 451.0000 26.8000 4.0000 0
0.5278 190.0000 26.3000 4.5000 0
0.5347 109.0000 25.7000 3.6000 0
0.5417 150.0000 25.3000 2.7000 0
0.5486 521.0000 25.5000 2.7000 0
0.5556 232.0000 26.0000 2.2000 0
0.5625 142.0000 25.9000 1.8000 0
0.5694 151.0000 25.7000 3.1000 0
0.5764 177.0000 25.5000 3.6000 0
0.5833 165.0000 25.5000 2.2000 0
0.5903 95.0000 25.4000 2.2000 0
0.5972 85.0000 25.3000 1.8000 0
0.6042 74.0000 25.2000 1.8000 0
0.6111 56.0000 25.1000 2.2000 0
0.6181 45.0000 24.9000 1.3000 0
0.6250 40.0000 24.9000 0.9000 0
0.6319 34.0000 24.9000 0.9000 0
0.6389 21.0000 24.8000 0.4000 0
0.6458 8.0000 24.7000 0.4000 0
0.6528 0.0000 24.6000 0.4000 0
0.6597 0.0000 24.5000 0.0000 0
0.6667 0.0000 24.3000 0.4000 0
0.6736 0.0000 24.3000 0.4000 0
0.6806 0.0000 24.2000 0.4000 0
0.6875 0.0000 24.0000 0.4000 0
0.6944 0.0000 23.9000 0.9000 0
0.7014 0.0000 23.8000 0.4000 0
0.7083 0.0000 23.8000 0.4000 0
0.7153 0.0000 23.8000 0.0000 0
0.7222 0.0000 23.7000 0.0000 0
0.7292 0.0000 23.6000 0.0000 0
0.7361 0.0000 23.6000 0.0000 0
0.7431 0.0000 23.6000 0.4000 0
0.2500 155.0000 22.4000 0.0000 0
0.2569 199.0000 22.7000 0.4000 0
0.2639 256.0000 22.7000 0.0000 0
0.2708 257.0000 22.8000 0.4000 0
0.2778 290.0000 22.8000 0.4000 0
0.2847 338.0000 23.1000 0.4000 0
0.2917 332.0000 23.3000 0.4000 0
0.2986 321.0000 23.7000 0.4000 0
0.3056 436.0000 24.1000 0.9000 0
0.3125 425.0000 24.4000 0.4000 1
0.3194 644.0000 25.5000 0.4000 0
0.3264 432.0000 26.3000 0.4000 0
0.3333 392.0000 26.6000 1.3000 0
0.3403 404.0000 25.9000 1.3000 0
0.3472 382.0000 25.7000 0.9000 0
0.3542 384.0000 25.8000 0.9000 0
0.3611 737.0000 25.9000 0.9000 0
0.3681 387.0000 26.4000 0.9000 0
0.3750 378.0000 26.3000 1.3000 0
0.3819 324.0000 26.2000 0.9000 0
0.3889 293.0000 26.4000 1.3000 0
0.3958 272.0000 26.3000 2.7000 0
0.4028 289.0000 26.1000 2.2000 0
0.4097 290.0000 26.1000 1.8000 0
0.4167 270.0000 26.1000 1.3000 0
0.4236 271.0000 25.9000 1.8000 0
0.4306 298.0000 25.8000 2.2000 0
0.4375 360.0000 25.8000 2.2000 0
0.4444 319.0000 25.8000 2.7000 0
0.4514 431.0000 25.6000 2.2000 0
0.4583 330.0000 25.8000 2.7000 0
0.4653 223.0000 25.6000 1.8000 0
0.4722 241.0000 25.6000 1.8000 0
0.4792 264.0000 25.6000 2.2000 0
0.4861 330.0000 25.8000 2.7000 0
0.4931 321.0000 26.2000 2.7000 0
0.5000 238.0000 26.1000 3.1000 0
0.5069 153.0000 25.8000 1.8000 0
0.5139 141.0000 25.7000 1.3000 0
0.5208 202.0000 25.6000 1.3000 0
0.5278 211.0000 25.7000 1.3000 0
0.5347 164.0000 25.9000 1.3000 0
0.5417 207.0000 25.8000 0.9000 0
0.5486 196.0000 25.8000 0.9000 0
0.5556 149.0000 25.4000 1.8000 0
0.5625 213.0000 24.9000 1.8000 0
0.5694 295.0000 24.8000 0.9000 0
0.5764 337.0000 25.3000 0.9000 0
0.5833 138.0000 25.4000 1.8000 0
0.5903 80.0000 24.8000 0.9000 0
0.5972 68.0000 24.5000 0.9000 0
0.6042 37.0000 24.4000 0.9000 0
0.6111 23.0000 24.3000 0.9000 0
0.6181 23.0000 24.2000 1.3000 0
0.6250 27.0000 24.2000 0.4000 0
0.6319 26.0000 24.1000 0.4000 0
0.6389 17.0000 24.0000 0.4000 0
